-0.337616	-0.439026	-0.479950	-0.489807	
-0.350525	-0.438141	-0.481445	-0.496155	
-0.341492	-0.450500	-0.491547	-0.488861	
-0.337524	-0.447418	-0.478485	-0.491302	
-0.343048	-0.440735	-0.478302	-0.487366	
-0.336029	-0.437897	-0.479187	-0.488770	
-0.333313	-0.444916	-0.479706	-0.489685	
-0.340302	-0.438965	-0.481567	-0.488098	
-0.342377	-0.438324	-0.480957	-0.489349	
-0.341949	-0.438416	-0.481964	-0.489410	
-0.341980	-0.442139	-0.479889	-0.486908	
-0.337769	-0.438629	-0.482849	-0.490356	
-0.341187	-0.440369	-0.478638	-0.487488	
-0.343719	-0.440735	-0.480377	-0.486572	
-0.343170	-0.437927	-0.481842	-0.490112	
-0.341095	-0.440582	-0.479309	-0.486816	
-0.343475	-0.437744	-0.482605	-0.490356	
-0.333069	-0.444702	-0.479675	-0.486084	
-0.339874	-0.438202	-0.484314	-0.479340	
-0.333557	-0.444214	-0.481720	-0.478912	
-0.340149	-0.438751	-0.470215	-0.491455	
-0.334625	-0.443878	-0.479462	-0.479218	
-0.330994	-0.443054	-0.479431	-0.478943	
-0.330872	-0.443665	-0.477692	-0.477295	
-0.332367	-0.442993	-0.480988	-0.480316	
-0.330902	-0.444366	-0.479370	-0.477020	
-0.332764	-0.443726	-0.479889	-0.478546	
-0.331818	-0.445160	-0.477722	-0.484497	
-0.332611	-0.443085	-0.477509	-0.485870	
-0.330872	-0.442261	-0.477264	-0.478668	
-0.330566	-0.443420	-0.478394	-0.477905	
-0.331329	-0.442261	-0.478241	-0.480316	
-0.330292	-0.444855	-0.477173	-0.484741	
-0.332764	-0.442474	-0.479797	-0.479797	
-0.330536	-0.444214	-0.476807	-0.485077	
-0.332001	-0.444672	-0.477234	-0.484619	
-0.332062	-0.442322	-0.479034	-0.478851	
-0.338684	-0.437866	-0.469177	-0.491333	
-0.333557	-0.442749	-0.479950	-0.479767	
-0.331055	-0.444031	-0.477814	-0.477264	
-0.331726	-0.444489	-0.477509	-0.477142	
-0.331940	-0.441833	-0.480072	-0.481964	
