


# Magnets are displaced
5.0	177.877638662	10040.04	686.680653695	9476.074	801.859664191	10453.12	949.827029541
5.001	222.782404289	10023.93	951.812210012	9468.75	1547.33770694	10473.63	1339.87473098
5.002	290.214141381	9975.586	1572.64674106	9525.879	2290.71253506	10498.54	2827.51428634
5.003	234.59945524	10009.28	1594.89073165	9498.047	1438.82124765	10498.54	1316.64932644
5.004	339.431470015	10038.57	1134.33813469	9518.555	1265.46812391	10488.28	2086.55374209
5.005	249.787627038	10028.32	1765.01169062	9455.566	2049.3090986	10494.14	3284.36414028
5.006	292.786931975	9987.305	1538.47885033	9499.512	2693.57046956	10456.05	3005.12341856
5.007	218.449163081	10004.88	808.313538136	9454.102	1927.40339149	10492.68	3117.10793042
5.008	283.95180508	9997.559	1635.29038434	9499.512	2137.279076	10514.65	2682.43739803
5.009	315.39133862	10013.67	1283.09863191	9524.414	1571.01370229	10475.1	2404.9605307
5.01	295.337510149	9999.023	970.687545931	9500.977	1287.53095316	10523.44	2125.42555312
5.011	219.610187729	10018.07	783.637831277	9496.582	1434.85233716	10485.35	1692.48293583
5.012	224.684693698	9969.727	996.270988245	9541.992	994.159053031	10470.7	1238.08864201
5.013	288.015523293	9993.164	2269.82703602	9543.457	1454.71969623	10470.7	2417.25178694
5.014	208.603155605	10007.81	933.604520884	9505.371	868.120619137	10523.44	1115.6851639
5.015	227.306222273	10031.25	1091.35190562	9531.738	1125.46920616	10476.56	1371.73327724
5.016	219.999468289	10026.86	1006.55381877	9492.188	1202.40178221	10469.24	2026.19300672
5.017	228.253754661	10021.0	715.625202852	9534.668	1761.82695742	10542.48	1314.25015
5.018	253.498807806	9991.699	1298.50021062	9541.992	2533.31294854	10456.05	1433.53468271
5.019	233.661207782	10007.81	1127.36292773	9527.344	1275.60903285	10513.18	1544.22985381
5.02	155.550930775	10031.25	723.692378148	9500.977	1679.22602496	10507.32	3489.40428448
5.021	207.993723516	9965.332	1705.43164113	9547.852	1312.09323574	10453.12	1415.42675279
5.022	225.291624931	9959.473	1415.40858311	9455.566	1193.20798686	10533.69	2227.56806279
5.023	257.395323055	10029.79	1797.26890413	9458.496	1745.1171223	10529.3	1430.33833667
5.024	226.361694099	10042.97	1261.17776756	9457.031	1446.69088928	10538.09	1251.95216572
5.025	248.929211538	10010.74	1360.38007026	9454.102	1273.51185075	10460.45	1410.56740317
5.026	231.909098107	9960.938	887.069487351	9533.203	1148.8312272	10473.63	1009.22918508
5.027	218.8222251	10048.83	621.159894079	9473.145	785.800198847	10524.9	1315.67592621
5.028	227.994518017	10029.79	1161.60224904	9452.637	1304.92797521	10483.89	1284.96001904
5.029	193.868613377	9960.938	1514.52017557	9487.793	1885.50203721	10533.69	1713.55453992
5.03	226.578536252	9977.051	1862.58906096	9465.82	1878.03087525	10519.04	1117.89686036
5.031	293.247598534	10009.28	925.975900605	9498.047	1335.5079252	10469.24	1884.11420603
5.032	136.075177195	10023.93	617.442287782	9493.652	661.980882554	10454.59	890.185088436
5.033	210.765484709	9953.613	1399.11778403	9461.426	1399.95343085	10491.21	786.737156374
5.034	265.752030144	9958.008	903.915959284	9464.355	1375.22200733	10513.18	1646.97926018
5.035	189.260096649	10012.21	764.558465404	9505.371	971.497845933	10480.96	994.994543639
5.036	276.329275093	10021.0	1148.14259027	9511.23	1541.14383188	10475.1	1577.6592648
5.037	226.1078998	10034.18	2414.09021597	9480.469	1400.35956192	10549.8	668.102640324
5.038	288.629755157	10026.86	1795.05062133	9489.258	1767.22348646	10456.05	2780.37392172
5.039	156.97695812	9960.938	1070.42406761	9474.609	1182.25778333	10507.32	957.1964805
5.04	233.307634115	9968.262	832.843323446	9511.23	1545.50215032	10478.03	1654.80962586
5.041	279.323952976	9993.164	1129.77513446	9471.68	1256.48826807	10492.68	1490.68472982
5.042	234.48647461	10000.49	906.073650159	9547.852	1582.92204723	10508.79	1622.59229288
5.043	228.70769581	9955.078	1382.48962964	9451.172	1968.30625866	10491.21	1616.98510753
5.044	303.795378405	10048.83	1305.70145159	9493.652	805.464670406	10536.62	1368.30434875
5.045	190.620143162	9985.84	928.88319723	9495.117	1150.85466857	10460.45	1593.50398315
5.046	339.002193902	9993.164	1842.10635038	9490.723	2175.03960632	10473.63	2125.42559795
5.047	283.305805975	9996.094	1443.04786839	9493.652	2700.51992029	10469.24	1996.53604802
5.048	186.430444795	9979.98	957.122862347	9451.172	1865.712758	10478.03	2305.53028884
5.049	301.430019227	9991.699	970.886066346	9514.16	1507.62781511	10539.55	1643.31255975
5.05	285.68322238	10022.46	1552.58771507	9483.398	1989.19000808	10480.96	2077.14846515
5.051	222.229734772	10001.95	1079.72303817	9464.355	927.020517709	10467.77	1081.9483233
5.052	284.071955245	10044.43	1690.50066766	9451.172	1352.17005239	10548.34	1879.53893487
5.053	229.579461038	10037.11	1106.14327575	9500.977	1912.78623157	10464.84	2018.40784561
5.054	232.380750605	10044.43	844.679731811	9493.652	2089.58029699	10513.18	2036.05929424
5.055	166.768729248	10040.04	678.784063691	9458.496	1183.83762382	10475.1	932.397366276
5.056	287.956545998	9971.191	1363.51415776	9492.188	1741.55462556	10482.42	1544.80976234
5.057	175.622709711	9950.684	788.591594691	9525.879	607.22722888	10479.49	970.330886542
5.058	251.697434343	9981.445	1044.54633762	9498.047	1551.47833774	10469.24	1651.37544962
5.059	294.185932945	9988.77	934.71633078	9459.961	1717.97280137	10486.82	1343.81410084
5.06	277.668190583	10025.39	2241.75236911	9492.188	1289.02357511	10458.98	3108.04480337
5.061	337.206157886	10038.57	2006.71758272	9515.625	1684.2413206	10529.3	2000.24734518
5.062	222.403804156	10018.07	557.711430714	9489.258	1269.8045419	10456.05	1088.86867745
5.063	243.474575753	10007.81	1235.49344319	9525.879	2292.13354596	10521.97	2035.57769102
5.064	258.996146249	9975.586	1188.99915148	9474.609	1513.51570436	10548.34	1707.92002713
5.065	230.167041744	9981.445	959.209100665	9470.215	1551.17346883	10479.49	2302.81927241
5.066	265.064675278	9997.559	1170.93185738	9537.598	1381.87205861	10538.09	1148.38630008
5.067	265.928234664	10023.93	1032.90708189	9489.258	1606.89109466	10488.28	1607.63519021
5.068	255.5869417	9985.84	843.200957646	9486.328	2261.57417655	10498.54	3247.36127523
5.069	227.724583759	10038.57	842.424247759	9451.172	1606.05710035	10500.0	1161.24646829
5.07	207.279583359	10025.39	946.895656517	9537.598	1671.03917506	10483.89	2777.09885062
5.071	192.495849462	9969.727	752.433368771	9511.23	1130.32723771	10469.24	938.27752813
5.072	314.665486995	10018.07	1168.76044191	9503.906	1504.23169966	10530.76	2181.5000572
5.073	276.447269429	9997.559	1222.39859748	9486.328	1207.26689525	10539.55	1608.63680839
5.074	301.046655461	9959.473	729.572686023	9531.738	1356.22817603	10519.04	854.361898759
5.075	313.258617797	10007.81	1245.58451098	9474.609	1691.56740965	10539.55	1455.08225574
5.076	227.011125831	10029.79	872.452642803	9458.496	1463.33368388	10504.39	1455.34544354
