5.5	177.355807129	9995.728	755892.463488	9495.483	187230.448403	10495.97	293853.394369
5.51	173.938236872	9998.291	813975.610466	9498.413	292382.133988	10498.17	245047.648601
5.52	186.975310526	9994.629	855971.387525	9494.751	286534.090692	10494.51	342098.684958
5.53	168.110801062	9996.826	785391.961396	9497.314	210109.920086	10496.7	270270.541025
5.54	161.692505126	9999.39	968754.138058	9499.146	312398.942535	10499.27	316046.741967
5.55	154.286479554	9995.728	1098494.07484	9495.483	265107.783147	10495.61	428385.33549
5.56	2042.64677357	9998.291	1232753.66186	9498.413	98916.6117654	10498.54	89310.4807833
5.57	159.139806002	9994.629	1465380.16716	9494.751	511551.927556	10494.51	566580.749519
5.58	157.930291239	9996.826	1497270.58801	9496.948	435563.041195	10497.07	494300.848411
5.59	168.481761598	9999.39	2122748.36707	9499.146	645642.033191	10499.63	647333.155887
5.6	12966.1729519	9995.728	2318985.0769	9493.286	163348.918558	10464.48	129384.871773
5.61	175.87403577	9998.291	2176031.68931	9498.413	765534.135416	10498.54	505683.750892
5.62	3302.29232301	9994.629	2628862.41036	9495.117	234790.705615	10493.77	287734.372714
5.63	212.000371825	9996.826	2785323.94159	9496.948	1232150.74475	10497.07	1281943.22649
5.64	186.161610872	9999.39	3336189.95292	9499.146	1057049.2171	10499.63	1087231.09929
5.65	178.977643259	9995.728	3833495.15954	9495.85	1013884.38353	10495.97	1419905.17963
5.66	187.468636684	9998.291	3993275.48068	9498.413	1341373.08332	10498.54	862215.554716
5.67	196.847020481	9994.629	4620817.40631	9494.751	1235863.8901	10494.51	1286686.18276
5.68	188.468124045	9996.826	3938448.7769	9496.948	1722322.58763	10497.07	1777230.31086
5.69	172.753419987	9999.39	4180546.80783	9499.512	1304186.96961	10499.27	1340154.64272
5.7	168.766956974	9995.728	3933945.14495	9495.85	1574359.19183	10495.97	1500169.63646
5.71	626.615367286	9998.291	3352215.14488	9498.413	1236925.76698	10498.54	841272.135243
5.72	2262.81837339	9994.629	3063625.08789	9489.99	95470.944235	10495.24	167795.819093
5.73	106.769640939	9996.826	2028983.20997	9496.948	891649.157875	10497.07	921794.280851
5.74	9979.41411681	9999.39	1734318.58091	9544.556	136369.510586	10495.61	116769.449038
5.75	81.8468018062	9995.728	1466265.27996	9495.483	336816.990422	10495.61	544843.039542
5.76	3132.04738552	9998.291	964502.618944	9496.948	53981.5053955	10497.07	55576.8603888
5.77	65.2411737495	9994.629	808682.009759	9494.751	277931.274625	10494.51	318047.01856
5.78	61.6882558543	9996.826	539430.264888	9496.948	158051.108281	10497.07	177433.6828
5.79	62.4195123166	9999.39	583365.28603	9499.146	185800.960914	10499.63	176171.034447
5.8	890.532827297	9995.728	502451.954334	9495.85	139307.8239	10495.61	202843.415214
5.81	55.1352040062	9998.291	304533.379926	9498.413	112146.505417	10498.54	81744.1661475
5.82	45.0843977916	9994.629	238115.956693	9494.385	76885.8369469	10494.87	79231.8899174
5.83	45.7578579807	9996.826	239143.406656	9496.948	100187.791083	10497.07	110525.850766
5.84	46.5629304275	9999.39	212086.987255	9499.146	66186.7294339	10499.63	63439.7076184
5.85	48.1243987038	9995.728	297611.99877	9495.85	80820.6614447	10495.97	98498.6168624
5.86	61.9057246445	9998.291	345228.197772	9498.047	128527.520035	10498.17	165507.837496
5.87	98.5821156867	9994.629	663878.00242	9494.751	212526.678932	10494.51	202758.513051
5.88	94.5429368673	9996.826	521784.535531	9497.314	122868.421392	10496.7	180243.692441
5.89	121.519186759	9999.39	809615.807839	9499.512	274716.714784	10499.27	307036.496035
5.9	145.698560913	9995.728	787433.903487	9495.85	301348.981325	10495.97	306450.647548
5.91	519.156883928	9998.291	1003110.19298	9498.413	315865.633056	10498.54	250166.027824
5.92	221.551372209	9994.629	1161749.39229	9494.751	397253.723155	10494.51	468459.210371
