5.8	33.4437789043	10011.11	173.111294851	9498.779	212.742647629	10524.9	243.642845118
5.805	15.4750383741	10004.15	120.316728063	9499.512	177.613323622	10533.33	96.596685441
5.81	14.1942469265	9998.291	139.503023138	9500.244	227.714871612	10500.37	158.968994879
5.815	13.8158511013	9999.39	219.879419895	9499.512	172.266341301	10499.63	86.1026473927
5.82	12.7624552643	9994.629	248.194348116	9494.385	87.431256617	10517.94	52.5462916401
5.825	10.7795815458	9995.728	233.013262316	9499.878	101.957756041	10500.37	135.180371867
5.83	9.79973072466	9996.826	100.636098497	9499.878	189.040385327	10500.0	93.9800247583
5.835	9.37827494344	9998.291	119.297222748	9500.244	200.921321255	10500.37	94.0178038227
5.84	8.39612435341	9999.39	123.944133065	9500.244	125.931953901	10499.63	213.982162436
5.845	7.22677699579	9994.629	63.5387810772	9499.878	144.174534281	10500.0	54.8985329615
5.85	8.23576066034	9995.728	122.423042093	9499.878	119.363773899	10499.63	135.997290973
5.855	8.60903442775	9996.826	114.252013981	9500.244	223.239629355	10499.63	78.1244162457
5.86	11.2448415902	9998.291	151.323645874	9499.878	111.773862513	10498.17	114.891832305
5.865	17.6286646964	9999.39	473.846492398	9499.146	97.3805752862	10499.27	261.378802552
5.87	23.3123012069	9994.629	602.601827574	9499.878	237.873905261	10494.87	313.430419134
5.875	27.4832381479	9995.728	503.448829916	9513.428	180.689749648	10534.42	172.106595169
5.88	37.8667852783	9996.826	443.612872561	9499.512	723.908272424	10497.44	345.449129084
5.885	63.030093347	9998.291	591.415088308	9486.328	266.987234568	10491.94	392.329056036
5.89	107.791908021	9999.39	1575.88727424	9549.316	626.031089705	10483.15	727.047209357
5.895	212.718959938	9980.713	1235.18877556	9460.693	1202.71242525	10506.23	1928.56524979
5.9	428.17498318	10025.39	2035.41154487	9490.723	3270.64666145	10513.55	2138.50409156
5.905	616.983442896	9952.148	4120.37477989	9484.497	2150.7782436	10465.94	2509.25881044
5.91	554.486281194	9962.402	3234.29670553	9477.173	3585.58235958	10518.31	3131.07590478
5.915	397.91290979	9999.39	4453.88271007	9528.442	2029.1264011	10453.49	3425.45908404
5.92	246.152094293	9994.629	3292.62725465	9495.85	1564.15200033	10520.51	1185.27517896
