3981.000000	1.968152	1.818593	13.941497
3982.000000	2.294633	2.114162	6.847590
3983.000000	2.219999	2.162302	14.593757
3984.000000	2.451779	2.630793	9.125446
3985.000000	2.897418	3.155203	15.199890
3986.000000	2.671630	2.554208	13.993853
3987.000000	3.047364	2.981067	10.203559
3988.000000	2.676828	2.580320	20.142942
3989.000000	3.158372	3.262562	19.189879
3990.000000	3.871461	4.128380	16.011390
3991.000000	3.903388	3.933124	12.349301
3992.000000	3.853970	3.731546	21.673052
3993.000000	4.062986	4.317447	17.997888
3994.000000	4.554715	4.304480	25.839954
3995.000000	4.318729	4.566090	18.350301
3996.000000	4.446259	4.528353	17.155467
3997.000000	4.279946	4.125957	23.059480
3998.000000	5.553349	5.869172	70.051618
3999.000000	5.427794	5.992389	28.424801
4000.000000	5.045551	4.705931	19.759020
4001.000000	6.045900	6.621053	19.057684
4002.000000	6.319392	6.113972	28.386268
4003.000000	5.947775	6.035394	22.773363
4004.000000	5.544615	5.871272	19.192106
4005.000000	6.292824	6.333757	21.977464
4006.000000	9.543076	9.689284	40.334329
4007.000000	6.180354	6.219319	39.143337
4008.000000	7.999924	7.601383	30.565932
4009.000000	7.023108	6.919165	30.622902
4010.000000	7.832557	7.784333	53.820203
4011.000000	6.618036	8.433255	40.470972
4012.000000	6.440997	6.420881	25.378136
4013.000000	6.431552	5.944628	28.528178
4014.000000	9.197092	8.501407	34.262615
4015.000000	8.038460	7.894542	29.907126
4016.000000	8.981096	9.102813	44.847525
4017.000000	7.201163	7.288178	55.727035
4018.000000	6.622110	6.533212	43.576751
4019.000000	8.990837	8.891613	31.591381
4020.000000	7.440548	8.166460	35.803750
4021.000000	9.619248	9.868812	45.633092
4022.000000	9.369478	8.627767	63.012677
4023.000000	11.741163	11.033510	72.200378
4024.000000	10.510305	10.495494	57.318033
4025.000000	10.465154	11.560086	36.940044
4026.000000	9.167791	9.478890	51.883258
4027.000000	9.398150	10.194835	32.033539
4028.000000	11.528380	10.990716	63.079304
4029.000000	9.360194	9.663339	72.725456
4030.000000	10.072305	10.750658	63.150934
4031.000000	7.382789	6.614802	37.674399
4032.000000	8.464800	8.690896	48.575027
4033.000000	10.531604	9.967160	74.825004
4034.000000	8.427991	8.440414	44.368698
4035.000000	11.434922	11.745446	42.505979
4036.000000	7.367569	7.091915	22.560489
4037.000000	9.940908	9.583362	59.348117
4038.000000	8.095746	7.840424	27.773705
4039.000000	8.225671	8.139916	55.768864
4040.000000	9.564266	8.222346	39.215044
4041.000000	9.913171	10.633326	31.963761
4042.000000	8.188248	7.986367	43.623245
4043.000000	8.815994	8.661371	41.935114
4044.000000	8.998215	9.265293	43.599664
4045.000000	6.698214	5.971684	38.257966
4046.000000	7.525957	7.991660	34.094716
4047.000000	6.828678	6.576924	33.411118
4048.000000	9.104964	9.781426	35.668770
4049.000000	8.873479	8.616933	58.387406
4050.000000	7.270288	6.606610	25.128259
4051.000000	8.487558	7.757080	37.444584
4052.000000	8.014504	7.945877	35.728543
4053.000000	8.053720	9.506797	39.627282
4054.000000	7.077926	7.540776	26.580184
4055.000000	5.109104	4.691378	25.274536
4056.000000	5.234970	5.270733	34.346984
4057.000000	6.177499	6.148183	33.290597
4058.000000	6.239195	6.963248	23.821836
4059.000000	5.620514	5.360821	28.480621
4060.000000	5.426114	6.102765	13.920726
4061.000000	5.022326	5.623844	21.749687
4062.000000	3.760915	4.070559	20.710947
4063.000000	4.840109	4.733550	27.501861
4064.000000	3.971381	4.105309	12.064810
4065.000000	3.068495	3.029277	9.173921
4066.000000	2.788122	2.705493	15.746068
4067.000000	2.874916	2.655719	7.887168
4068.000000	2.783536	2.974766	12.279422
4069.000000	2.661864	2.450772	12.482392
4070.000000	3.470502	3.602399	19.134272
4071.000000	2.164588	2.502363	8.816801
4072.000000	1.869297	1.693552	13.301311
4073.000000	1.819627	1.732709	10.029617
4074.000000	1.840310	1.830803	5.345074
4075.000000	1.996614	1.985436	9.576756
4076.000000	1.347291	1.337097	5.860964
4077.000000	1.581176	1.467805	6.970980
4078.000000	1.037920	1.117218	4.262379
4079.000000	0.999808	0.966993	4.981589
4080.000000	1.066313	1.073960	5.269012
4081.000000	0.984603	1.078832	5.227596
4082.000000	0.864194	0.914078	3.557242
4083.000000	0.893304	0.913295	3.466853
4084.000000	0.661887	0.672856	3.969852
4085.000000	0.686917	0.706061	2.317262
4086.000000	0.690845	0.745622	4.575246
4087.000000	0.631185	0.611662	3.678508
4088.000000	0.700248	0.669070	3.804834
4089.000000	0.588464	0.673070	1.817443
4090.000000	0.606667	0.566362	2.848861
4091.000000	0.541394	0.595081	2.505259
4092.000000	0.660071	0.699183	2.914347
4093.000000	0.539846	0.515831	2.512029
4094.000000	0.576405	0.676398	2.410091
4095.000000	0.563622	0.615870	3.993188
4096.000000	0.484304	0.509957	2.636123
4097.000000	0.562198	0.527461	3.363325
4098.000000	0.599824	0.650914	3.430224
4099.000000	0.584007	0.531364	2.855323
4100.000000	0.642258	0.666600	4.067785
4101.000000	0.735408	0.698215	2.300375
4102.000000	0.718637	0.661777	2.771203
4103.000000	0.761759	0.785250	3.286897
4104.000000	0.735083	0.714984	5.416114
4105.000000	0.740069	0.717736	2.901450
4106.000000	0.866446	0.834766	3.277889
4107.000000	0.731464	0.718504	3.569625
4108.000000	0.827640	0.722855	4.134630
4109.000000	0.928737	0.860086	4.724326
4110.000000	1.012413	1.031311	4.638038
4111.000000	0.989250	0.940292	5.525732
4112.000000	0.940461	0.997212	4.094677
4113.000000	1.047764	1.020379	7.953876
4114.000000	1.159797	1.117538	3.944325
4115.000000	1.211493	1.301736	8.349488
4116.000000	1.263132	1.323094	4.766665
4117.000000	1.472651	1.475868	5.999749
4118.000000	1.163541	1.118608	5.023621
4119.000000	1.565273	1.538074	9.525895
4120.000000	1.625456	1.528684	5.777882
4121.000000	1.519751	1.693256	8.620216
4122.000000	1.689684	1.684036	9.151095
4123.000000	1.814784	1.881694	7.305441
4124.000000	2.072960	2.397238	11.062365
4125.000000	2.120345	2.261180	9.866536
4126.000000	2.530458	2.609587	14.047961
4127.000000	2.031397	1.947082	11.374017
4128.000000	2.905394	2.855034	13.701616
4129.000000	3.187628	3.313668	13.466272
4130.000000	3.023794	2.867911	13.224872
4131.000000	3.669182	3.489932	13.974814
4132.000000	3.326140	3.207645	11.728893
4133.000000	4.584545	5.069174	28.923992
4134.000000	4.109921	4.116888	17.934849
4135.000000	4.605056	4.484872	15.521163
4136.000000	4.441011	4.394167	29.176104
4137.000000	5.591036	5.318025	28.496802
4138.000000	6.739811	6.632731	37.980687
4139.000000	6.854012	6.162657	24.314029
4140.000000	7.795302	8.003018	48.289327
4141.000000	9.641337	9.565535	58.745450
4142.000000	9.726072	10.807869	32.771202
4143.000000	9.584959	10.690033	41.045752
4144.000000	10.471826	10.760260	67.887354
4145.000000	14.415796	15.141596	43.301288
4146.000000	12.681264	12.287162	84.806776
4147.000000	15.982882	14.399896	91.144981
4148.000000	18.547176	18.641530	72.981458
4149.000000	22.207785	20.616645	116.695416
4150.000000	25.962017	27.081232	108.855633
4151.000000	26.572702	25.296422	129.328486
4152.000000	35.766850	37.517133	131.299505
4153.000000	39.404850	37.297243	244.937702
4154.000000	53.823057	57.856201	239.243021
4155.000000	54.468304	54.380006	220.788699
4156.000000	73.775204	66.135795	259.553228
4157.000000	83.736894	81.811941	341.565566
4158.000000	94.156130	96.183507	427.419180
4159.000000	118.722400	113.316886	421.044228
4160.000000	131.006192	134.696419	443.366405
4161.000000	149.876344	159.259413	628.096278
4162.000000	180.465454	201.204146	738.914338
4163.000000	230.649730	223.070585	1135.993099
4164.000000	259.521755	238.545534	913.255228
4165.000000	247.952368	210.667443	1552.609090
4166.000000	253.693397	218.700125	1067.483399
4167.000000	300.333322	328.296419	1913.305359
4168.000000	290.130012	284.530126	1336.464334
4169.000000	377.529438	355.474915	1153.936848
4170.000000	312.206011	295.192571	1970.659606
4171.000000	300.778657	285.736442	1092.622583
4172.000000	251.480652	232.472525	1150.278747
4173.000000	207.151581	214.427972	821.795272
4174.000000	146.026871	140.443778	689.658630
4175.000000	112.710245	119.706302	717.573511
4176.000000	92.526154	96.561449	319.235630
4177.000000	83.345729	82.386581	381.655028
4178.000000	81.508338	79.638832	410.877570
4179.000000	77.380844	72.849928	348.845453
4180.000000	62.173039	65.296303	422.948526
4181.000000	68.640962	64.338957	222.776909
4182.000000	66.272473	65.000749	253.733215
4183.000000	83.104008	79.553384	254.645136
4184.000000	94.160436	94.513239	271.127333
4185.000000	97.255700	97.512563	786.814170
4186.000000	110.011706	105.049910	322.366346
4187.000000	123.662556	129.296335	788.673100
4188.000000	117.230301	120.112255	708.388845
4189.000000	99.512498	104.202733	652.204293
4190.000000	82.214240	88.346818	393.835507
4191.000000	70.590498	67.472767	294.297652
4192.000000	59.884082	55.329491	384.190368
4193.000000	40.504561	45.690526	212.536742
4194.000000	38.076552	42.707663	125.719060
4195.000000	26.420176	29.032282	120.342108
4196.000000	27.178081	24.214970	215.400246
4197.000000	18.242483	18.372291	69.334845
4198.000000	9.788192	8.764608	44.981542
4199.000000	4.025323	3.626039	24.033044
4200.000000	0.498056	0.529233	1.652846
4201.000000	0.339813	0.416333	1.298308
4202.000000	0.363901	0.390720	1.170479
4203.000000	0.315782	0.302555	1.747541
4204.000000	0.294348	0.327219	1.214382
4205.000000	0.314700	0.314099	1.260912
4206.000000	0.313711	0.364842	1.431975
4207.000000	0.337613	0.336858	1.536935
4208.000000	0.336648	0.315415	1.743716
4209.000000	0.277248	0.291292	1.178960
4210.000000	0.313225	0.326308	1.210012
4211.000000	0.346867	0.393415	2.227244
4212.000000	0.323649	0.322795	1.133015
4213.000000	0.277879	0.294928	1.027385
4214.000000	0.319260	0.355259	1.478968
4215.000000	0.314841	0.308317	1.449403
4216.000000	0.294762	0.347319	1.615939
4217.000000	0.329932	0.376129	1.623206
4218.000000	0.316081	0.336686	1.214948
4219.000000	0.298072	0.272077	1.134774
4220.000000	0.302208	0.285603	1.156613
4221.000000	0.324815	0.335240	1.107272
4222.000000	0.320102	0.363538	1.283079
4223.000000	0.309080	0.344256	1.538793
4224.000000	0.336781	0.330305	1.381254
4225.000000	0.289359	0.273723	1.451349
4226.000000	0.325879	0.341008	1.064534
4227.000000	0.268356	0.240434	1.525323
4228.000000	0.325510	0.291041	0.940948
4229.000000	0.317652	0.333610	1.196461
4230.000000	0.359151	0.365726	1.987776
4231.000000	0.333516	0.378916	1.322861
4232.000000	0.345498	0.375138	1.137404
4233.000000	0.321980	0.358741	1.400592
4234.000000	0.356120	0.394616	1.594242
4235.000000	0.272383	0.266750	1.440168
4236.000000	0.299060	0.296075	2.198487
4237.000000	0.324732	0.351603	1.208188
4238.000000	0.323992	0.344460	1.164340
4239.000000	0.321836	0.383886	1.459729
4240.000000	0.352712	0.341545	1.314898
4241.000000	0.293736	0.322995	1.071690
4242.000000	0.306618	0.302251	1.274158
4243.000000	0.294862	0.282380	1.184121
4244.000000	0.302950	0.293187	1.170910
4245.000000	0.325444	0.319216	2.459604
4246.000000	0.323141	0.339027	1.493739
4247.000000	0.293338	0.344800	0.792977
4248.000000	0.291280	0.374585	1.528658
4249.000000	0.309306	0.339490	1.120163
4250.000000	0.327457	0.349136	1.874110
4251.000000	0.306525	0.270750	0.902853
4252.000000	0.305120	0.304955	1.119295
4253.000000	0.322458	0.325031	1.048255
4254.000000	0.309559	0.311898	2.507929
4255.000000	0.320889	0.363551	1.362789
4256.000000	0.302483	0.324426	2.386637
4257.000000	0.309511	0.313907	1.377759
4258.000000	0.307126	0.315314	1.098403
4259.000000	0.393074	0.467181	1.850291
4260.000000	0.366960	0.390377	1.538855
4261.000000	0.333611	0.374896	1.540526
4262.000000	0.309004	0.294580	1.179329
4263.000000	0.277852	0.272851	1.111805
4264.000000	0.296021	0.292219	1.082734
4265.000000	0.350683	0.355797	0.993803
4266.000000	0.303155	0.326889	1.291531
4267.000000	0.342989	0.290305	1.141041
4268.000000	0.273555	0.266570	1.290203
4269.000000	0.293167	0.295252	1.142210
4270.000000	0.316073	0.312143	1.371896
4271.000000	0.298797	0.287514	1.286302
4272.000000	0.279685	0.317743	1.023613
4273.000000	0.307250	0.345774	1.065576
4274.000000	0.376314	0.411034	1.708885
4275.000000	0.339831	0.388907	1.200161
4276.000000	0.293460	0.290563	1.198953
4277.000000	0.330485	0.349549	3.193782
4278.000000	0.288147	0.321322	1.352100
4279.000000	0.342657	0.338221	2.223215
4280.000000	0.317779	0.306987	1.374965
4281.000000	0.328447	0.337360	1.279732
4282.000000	0.336898	0.349292	1.994634
4283.000000	0.293295	0.297850	0.819128
4284.000000	0.330978	0.385468	1.898935
4285.000000	0.313828	0.398588	1.254456
4286.000000	0.328449	0.344635	2.653595
4287.000000	0.318799	0.290162	1.974559
4288.000000	0.338948	0.358589	1.364917
4289.000000	0.348532	0.495139	1.338061
4290.000000	0.258830	0.269975	2.673435
4291.000000	0.339018	0.392355	2.190653
4292.000000	0.344528	0.331638	1.421076
4293.000000	0.270653	0.271617	1.107560
4294.000000	0.323982	0.359357	2.020635
4295.000000	0.302662	0.314533	1.096133
4296.000000	0.291056	0.269814	1.154610
4297.000000	0.354885	0.429667	1.228525
4298.000000	0.339409	0.350550	1.449678
4299.000000	0.325474	0.337331	2.049056
4300.000000	0.320125	0.320868	1.280557
4301.000000	0.312904	0.316757	1.344446
4302.000000	0.293050	0.283695	1.625082
4303.000000	0.297133	0.304936	1.404457
4304.000000	0.359256	0.401899	0.940639
4305.000000	0.306660	0.298466	1.114553
4306.000000	0.323287	0.530313	1.809624
4307.000000	0.309319	0.361323	1.441872
4308.000000	0.324074	0.327854	1.560888
4309.000000	0.306631	0.314995	1.251262
4310.000000	0.295269	0.291092	2.234763
4311.000000	0.338539	0.385439	1.244736
4312.000000	0.342956	0.457948	1.920415
4313.000000	0.328751	0.383791	1.952164
4314.000000	0.361799	0.382908	1.706067
4315.000000	0.291826	0.294157	1.153728
4316.000000	0.313740	0.308998	1.393473
4317.000000	0.321502	0.307793	1.324222
4318.000000	0.310921	0.358523	1.199006
4319.000000	0.303462	0.286626	1.594490
4320.000000	0.276495	0.309978	1.786662
4321.000000	0.334807	0.485020	2.137219
4322.000000	0.313418	0.298297	1.352498
4323.000000	0.311655	0.301624	4.673094
4324.000000	0.309074	0.283040	2.358467
4325.000000	0.284233	0.289353	2.186101
4326.000000	0.321015	0.350623	2.474726
4327.000000	0.331676	0.329575	1.390444
4328.000000	0.314213	0.370571	2.062847
4329.000000	0.333167	0.327754	0.846362
4330.000000	0.292804	0.285737	2.017131
4331.000000	0.281228	0.280144	4.401091
4332.000000	0.370410	0.402713	3.159343
4333.000000	0.330435	0.396510	2.108448
4334.000000	0.304517	0.327803	1.690396
4335.000000	0.326425	0.350555	2.124409
4336.000000	0.347149	0.345587	1.289863
4337.000000	0.354629	0.361828	3.125242
4338.000000	0.336379	0.325920	1.802714
4339.000000	0.295663	0.266191	1.161014
4340.000000	0.291851	0.279266	1.284690
4341.000000	0.306926	0.329503	1.260714
4342.000000	0.349723	0.370684	1.738267
4343.000000	0.378994	0.390472	1.560640
4344.000000	0.325503	0.370610	2.544043
4345.000000	0.350136	0.366179	1.189996
4346.000000	0.289267	0.287833	0.982916
4347.000000	0.292976	0.358229	1.439437
4348.000000	0.305956	0.300690	1.865401
4349.000000	0.302416	0.275377	0.965739
4350.000000	0.305393	0.370184	2.815108
4351.000000	0.298783	0.298501	3.229479
4352.000000	0.328194	0.309048	2.421363
4353.000000	0.268407	0.271575	1.716498
4354.000000	0.297927	0.295721	1.573242
4355.000000	0.339548	0.321727	1.210179
4356.000000	0.341555	0.380222	1.759282
4357.000000	0.325453	0.321606	2.159457
4358.000000	0.316714	0.305010	1.970575
4359.000000	0.312617	0.384341	1.204494
4360.000000	0.324354	0.347400	1.550258
4361.000000	0.358272	0.472618	1.473848
4362.000000	0.313188	0.321550	1.390026
4363.000000	0.337971	0.342585	1.044338
4364.000000	0.332142	0.286982	1.953147
4365.000000	0.329520	0.371013	1.047437
4366.000000	0.388812	0.505845	1.782091
4367.000000	0.339878	0.458624	1.668606
4368.000000	0.369214	0.349677	1.259685
4369.000000	0.324510	0.335554	1.774600
4370.000000	0.318503	0.302685	1.871889
4371.000000	0.308870	0.358710	0.843047
4372.000000	0.307465	0.334285	1.281956
4373.000000	0.315715	0.344374	1.475617
4374.000000	0.326229	0.435984	1.392920
4375.000000	0.291443	0.348826	1.487122
4376.000000	0.304749	0.316900	1.848197
4377.000000	0.302584	0.365370	1.297259
4378.000000	0.334821	0.408038	1.010750
4379.000000	0.302175	0.304837	1.272621
4380.000000	0.313847	0.298646	1.087743
4381.000000	0.311937	0.331445	2.255976
4382.000000	0.331727	0.299008	1.221722
4383.000000	0.295299	0.273625	1.860511
4384.000000	0.335495	0.312199	1.208860
4385.000000	0.335964	0.327408	1.565689
4386.000000	0.312681	0.355755	1.212052
4387.000000	0.329107	0.324599	1.451660
4388.000000	0.322656	0.397205	1.390471
4389.000000	0.320133	0.311897	1.105216
4390.000000	0.315422	0.288187	1.317212
4391.000000	0.324896	0.331984	1.643002
4392.000000	0.295989	0.321891	1.532741
4393.000000	0.311527	0.306333	1.842533
4394.000000	0.319106	0.332781	1.256888
4395.000000	0.305162	0.306781	1.354578
4396.000000	0.358541	0.366541	2.096430
4397.000000	0.320773	0.315862	1.741468
4398.000000	0.337085	0.369255	1.540297
4399.000000	0.312875	0.335332	2.505179
4400.000000	0.315896	0.350108	2.104629
4401.000000	0.334719	0.360906	2.487048
4402.000000	0.340209	0.327844	1.802619
4403.000000	0.340523	0.312442	1.293806
4404.000000	0.309187	0.359354	0.886842
4405.000000	0.315119	0.333430	2.008825
4406.000000	0.317560	0.295769	1.197561
4407.000000	0.288649	0.271565	1.375717
4408.000000	0.292659	0.314632	1.323248
4409.000000	0.310073	0.362841	1.585530
4410.000000	0.323695	0.323773	1.212533
4411.000000	0.304914	0.323586	1.179591
4412.000000	0.288332	0.280232	2.918140
4413.000000	0.263089	0.292972	1.284633
4414.000000	0.289535	0.329546	2.021287
4415.000000	0.339852	0.366625	1.179486
4416.000000	0.304205	0.329285	1.259266
4417.000000	0.308330	0.360556	1.269317
4418.000000	0.290950	0.313599	1.145185
4419.000000	0.339950	0.329297	2.419722
4420.000000	0.310763	0.307164	0.926446
4421.000000	0.300052	0.340900	2.000019
4422.000000	0.240264	0.265531	2.196252
4423.000000	0.320576	0.410237	1.413724
4424.000000	0.365372	0.362023	1.923835
4425.000000	0.298824	0.303312	1.864176
4426.000000	0.299240	0.293650	1.411106
4427.000000	0.282461	0.294464	1.746841
4428.000000	0.292256	0.283208	0.930294
4429.000000	0.317860	0.293231	1.621064
4430.000000	0.313618	0.304339	1.271392
4431.000000	0.317997	0.326985	1.750759
4432.000000	0.298808	0.260360	2.379629
4433.000000	0.279780	0.269714	1.531921
4434.000000	0.278911	0.267033	1.034712
4435.000000	0.317277	0.324374	1.193114
4436.000000	0.299386	0.321303	1.263236
4437.000000	0.335272	0.337911	1.031155
4438.000000	0.334085	0.363834	1.537350
4439.000000	0.287563	0.335249	2.580462
4440.000000	0.316730	0.400478	1.867178
4441.000000	0.343815	0.334923	1.047872
4442.000000	0.311185	0.304977	2.019494
4443.000000	0.322618	0.331858	0.947644
4444.000000	0.326632	0.352604	1.258746
4445.000000	0.304449	0.297719	1.821148
4446.000000	0.351245	0.365143	2.337820
4447.000000	0.306975	0.360608	0.904673
4448.000000	0.361157	0.395195	1.498933
4449.000000	0.290020	0.267726	0.895067
4450.000000	0.288525	0.330549	1.149410
4451.000000	0.317764	0.412486	2.093448
4452.000000	0.297962	0.288254	0.834579
4453.000000	0.277842	0.321630	1.275105
4454.000000	0.307191	0.382307	1.196305
4455.000000	0.285083	0.314006	1.549910
4456.000000	0.298406	0.298778	2.054152
4457.000000	0.308025	0.277341	1.339300
4458.000000	0.321966	0.310400	1.369207
4459.000000	0.312087	0.313503	1.126973
4460.000000	0.327441	0.364412	1.273543
4461.000000	0.334536	0.313696	2.071876
4462.000000	0.298027	0.314030	0.942431
4463.000000	0.311880	0.292662	1.269026
4464.000000	0.320573	0.376351	1.447047
4465.000000	0.311677	0.431681	2.027045
4466.000000	0.327597	0.363702	1.730586
4467.000000	0.358478	0.370544	1.311471
4468.000000	0.389140	0.398484	1.208083
4469.000000	0.300627	0.348349	1.811646
4470.000000	0.332625	0.352679	2.648477
4471.000000	0.348347	0.375557	1.245567
4472.000000	0.478796	0.429982	2.894029
4473.000000	2.033977	2.058931	8.896954
4474.000000	688.280754	681.389526	6458.827760
4475.000000	59.969558	60.032049	284.227386
4476.000000	24.403579	24.554820	135.388792
4477.000000	12.275300	12.084841	74.388283
4478.000000	7.503733	8.074965	48.835313
4479.000000	4.126511	3.537453	27.759112
4480.000000	3.356290	3.310171	26.390835
4481.000000	2.386617	2.670127	9.669152
4482.000000	1.664636	1.658481	6.907908
4483.000000	1.500723	1.570043	5.630590
4484.000000	1.198011	1.287038	5.204821
4485.000000	0.923221	0.921057	3.939289
4486.000000	0.813385	0.798171	5.913172
4487.000000	0.660903	0.673624	4.577407
4488.000000	0.811730	0.796584	3.944366
4489.000000	0.666433	0.674781	3.785789
4490.000000	0.650983	0.564091	2.420976
4491.000000	0.629859	0.616641	2.857265
4492.000000	0.520981	0.517974	5.279920
4493.000000	0.654524	0.639152	3.509237
4494.000000	0.607073	0.635947	3.901257
4495.000000	0.574984	0.634281	2.120182
4496.000000	0.649391	0.608927	3.258043
4497.000000	0.588299	0.630498	3.380876
4498.000000	0.623052	0.701247	3.244328
4499.000000	0.550462	0.472705	2.201398
4500.000000	0.585651	0.549888	3.266958
4501.000000	0.564716	0.550159	2.782697
4502.000000	0.523800	0.526316	3.196107
4503.000000	0.567928	0.549906	2.724695
4504.000000	0.508206	0.604646	2.703537
4505.000000	0.646331	0.611618	2.482143
4506.000000	0.565253	0.562994	2.418148
4507.000000	0.520747	0.502155	3.777233
4508.000000	0.486529	0.493273	2.210945
4509.000000	0.502749	0.493592	2.587262
4510.000000	0.559035	0.524787	4.331343
4511.000000	0.606396	0.600607	2.267622
4512.000000	0.506997	0.593977	2.258949
4513.000000	0.541175	0.517812	1.449068
4514.000000	0.561276	0.576114	3.497017
4515.000000	0.560035	0.497332	3.036563
4516.000000	0.484860	0.462681	2.022832
4517.000000	0.499479	0.531729	2.387395
4518.000000	0.449178	0.488672	1.754361
4519.000000	0.437452	0.392776	1.586346
4520.000000	0.418496	0.422793	3.365277
4521.000000	0.438830	0.382381	1.792707
4522.000000	0.406388	0.456116	1.345302
4523.000000	0.402471	0.381412	1.764880
4524.000000	0.365360	0.405747	1.249138
4525.000000	0.391233	0.456351	2.381916
4526.000000	0.359858	0.395239	1.149744
4527.000000	0.393944	0.384505	1.265817
4528.000000	0.396495	0.437322	0.971896
4529.000000	0.420611	0.528136	1.716546
4530.000000	0.337020	0.366837	1.279036
4531.000000	0.403805	0.441382	2.701787
4532.000000	0.472553	0.484152	1.449064
4533.000000	0.427695	0.478377	1.629160
4534.000000	0.438616	0.436780	1.475862
4535.000000	0.418916	0.488501	1.402029
4536.000000	0.453068	0.504758	3.542875
4537.000000	0.431731	0.434675	3.184674
4538.000000	0.446710	0.447711	1.593613
4539.000000	0.387163	0.423720	1.688713
4540.000000	0.493128	0.554242	2.500993
4541.000000	0.439278	0.451463	2.633126
4542.000000	0.542882	0.534829	1.413809
4543.000000	0.521246	0.477907	1.657416
4544.000000	0.441366	0.450122	2.464860
4545.000000	0.509573	0.541633	1.880545
4546.000000	0.487943	0.520276	2.961759
4547.000000	0.444421	0.452050	1.859334
4548.000000	0.515475	0.557608	1.778243
4549.000000	0.570182	0.547370	3.272463
4550.000000	0.510983	0.507293	2.661637
4551.000000	0.492195	0.494584	1.660897
4552.000000	0.500286	0.532799	2.048444
4553.000000	0.411990	0.383789	2.039138
4554.000000	0.502014	0.561309	1.251509
4555.000000	0.462160	0.519546	1.198713
4556.000000	0.415758	0.405815	2.250870
4557.000000	0.387299	0.375119	1.625021
4558.000000	0.383354	0.400033	1.892877
4559.000000	0.376139	0.353348	2.259483
4560.000000	0.375701	0.416764	1.376989
4561.000000	0.371800	0.362318	1.978953
4562.000000	0.430237	0.421769	1.501742
4563.000000	0.389116	0.404451	1.138442
4564.000000	0.412171	0.489484	2.067296
4565.000000	0.348968	0.348357	1.648599
