9000.184	75.0279144589
9000.366	24.7848513185
9000.549	16.6240476409
9000.732	2.90743911944
9000.916	24.588900187
9001.099	62.5424224022
9001.281	88.5849562189
9001.465	167.336515094
9001.648	135.220015946
9001.831	123.71817921
9002.014	57.8606105369
9002.197	12.1761200752
9002.381	150.516379031
9002.563	123.139982406
9002.746	1.26292922358
9002.93	28.1696286662
9003.113	39.9914050776
9003.296	65.4358192309
9003.479	107.529385095
9003.662	6.70776524982
9003.846	77.1164746457
9004.028	104.483757112
9004.211	55.097812233
9004.395	98.7975840577
9004.578	40.3038157565
9004.761	64.1611522148
9004.943	99.0937278504
9005.127	97.9869129425
9005.311	41.9118185621
9005.493	106.356285263
9005.676	111.759854668
9005.859	7.24596881371
9006.043	138.875713856
9006.226	92.6057266611
9006.408	137.689219195
9006.592	27.3320864441
9006.775	85.5106376223
9006.958	33.2615668566
9007.141	11.1715995447
9007.324	91.3991883341
9007.508	5.65525742461
9007.69	65.1219174057
9007.873	104.16374515
9008.057	127.315300116
9008.24	97.8263245279
9008.423	65.2198184713
9008.605	1.92849363729
9008.789	174.808523419
9008.973	65.39466669
9009.155	62.6302213661
9009.338	83.0571834156
9009.521	98.659793689
9009.705	57.109267259
9009.888	12.7815366704
9010.07	84.4286586629
9010.254	37.5095077119
9010.438	2.05469832129
9010.62	76.6079977639
9010.803	281.669460139
9010.986	93.6446568909
9011.17	169.740982443
9011.353	95.8494205096
9011.535	223.476548641
9011.719	19.8776731085
9011.902	26.08704788
9012.085	13.9895034255
9012.268	20.7354699142
9012.451	42.9933093394
9012.635	12.5347741128
9012.817	37.7790508362
9013.0	107.93402305
9013.184	12.7843474599
9013.367	110.676954984
9013.55	132.783240286
9013.732	37.5441862535
9013.916	97.6934694219
9014.1	36.9061241546
9014.282	13.0068103587
9014.465	182.06498686
9014.648	9.46357483746
9014.832	5.12375464895
9015.015	46.7273221489
9015.197	131.069126771
9015.381	31.0010480262
9015.564	59.7105746022
9015.747	114.660312799
9015.93	34.4215864665
9016.113	236.549534084
9016.297	41.8658156669
9016.479	81.4953921765
9016.662	15.3909381017
9016.846	52.9538575905
9017.029	143.060076952
9017.212	60.9185412988
9017.395	68.9850653848
9017.578	58.1167418399
9017.762	77.5161372376
9017.944	1.55253989189
9018.127	32.8045291312
9018.311	30.1384690206
9018.494	11.5556583914
9018.677	25.2313793166
9018.859	77.7011441916
9019.043	120.501328519
9019.227	82.1876686349
9019.409	110.211474946
9019.592	10.1879877755
9019.775	90.0262983009
9019.959	164.55193671
9020.142	12.7899934183
9020.324	54.9357844307
9020.508	30.6894960218
9020.691	79.3681604487
9020.874	5.3876709373
9021.057	10.4734097375
9021.24	0.975533470513
9021.424	35.7366899975
9021.606	38.4420354415
9021.789	116.046481418
9021.973	29.0826169067
9022.156	14.1408295219
9022.339	59.9128981659
9022.521	80.6451525806
9022.705	43.124337941
9022.889	49.6108699628
9023.071	12.959158751
9023.254	46.9253762146
9023.438	132.644679228
9023.621	78.9071260399
9023.804	13.8039750907
9023.986	10.6387726759
9024.17	68.0390172386
9024.354	25.0113805845
9024.536	23.3479350873
9024.719	19.4580234955
9024.902	98.4941378944
9025.086	63.5554695748
9025.269	80.6835610881
9025.451	6.56214723195
9025.635	78.1563502692
9025.818	68.000111857
9026.001	0.238059908359
9026.184	11.4843670724
9026.367	71.5670581667
9026.551	11.2650917872
9026.733	20.595517077
9026.916	63.4751369626
9027.1	83.6060308516
9027.283	26.8247024272
9027.466	105.549504138
9027.648	125.574327183
9027.832	0.154094377332
9028.016	16.6106042406
9028.198	52.3318988679
9028.381	225.077329111
9028.564	114.037776303
9028.748	76.6654563797
9028.931	143.641902056
9029.113	22.7122057949
9029.297	1.5552577656
9029.48	14.4848118202
9029.663	27.9806554373
9029.846	109.15530517
9030.029	17.3989578412
9030.213	4.85456554647
9030.396	149.354702615
9030.578	102.105027862
9030.762	60.8464149845
9030.945	159.33605168
9031.128	12.2611007515
9031.311	6.04038437198
9031.494	115.645714708
9031.678	2.38278505768
