5.5	63.0591029425	9977.783	346.532782482	9486.328	394.381419285	10478.03	348.849417275
5.51	61.1315225522	10044.43	395.927420276	9539.795	284.64943529	10534.42	445.774690147
5.52	61.6231179845	10024.66	285.181987331	9466.553	525.078623224	10472.9	408.706872161
5.53	55.9567944383	10008.54	355.049593696	9547.119	358.542471225	10500.0	363.116742917
5.54	55.1907722674	10044.43	305.873740643	9541.992	443.3460037	10499.27	599.767230046
5.55	54.0125796085	10024.66	337.353034308	9506.836	489.20441799	10477.29	337.9737836
5.56	51.8456609649	10049.56	349.862612632	9494.385	306.014673635	10500.0	250.092113567
5.57	50.9124984025	9994.629	924.15087772	9544.922	317.405284212	10500.73	532.192430639
5.58	55.0599965845	9996.826	622.650541275	9517.822	336.611962383	10518.31	383.258693397
5.59	49.8956585871	10047.36	275.516535363	9495.85	218.048390562	10505.13	393.459828267
5.6	200.045822731	10005.62	879.246411969	9508.301	1079.45782522	10548.34	3242.21473513
5.61	54.8334716439	10031.25	369.005179727	9468.018	304.939103979	10502.2	389.385274698
5.62	59.8385841711	10046.63	508.919354476	9485.596	716.983473874	10500.0	400.188113513
5.63	76.4069727181	10048.1	667.079542077	9520.02	374.556584542	10467.77	611.620682913
5.64	44.7396990339	9964.6	384.263182727	9545.654	418.357521657	10475.83	273.928118204
5.65	44.01889085	10034.18	275.565651789	9455.566	318.584407549	10495.61	579.980405158
5.66	43.3696489209	10045.17	331.093284612	9541.26	384.171447266	10497.8	502.309068606
5.67	41.878060717	9990.234	478.235844864	9512.695	214.877277714	10475.83	292.971975095
5.68	39.4853276328	9996.826	353.511670519	9496.582	234.278425514	10548.34	255.982703339
5.69	36.8902683788	9996.094	345.799615005	9531.006	151.552818118	10499.27	428.461372118
5.7	34.7414807385	9974.121	174.488613452	9547.852	605.630972406	10535.16	307.845702038
5.71	29.508768705	9998.291	845.184685658	9498.779	418.858673407	10498.54	268.362797076
5.72	26.8532268231	9994.629	1201.84420012	9494.385	219.529288316	10492.68	302.603305375
5.73	24.3785224726	9996.826	547.572088771	9496.582	185.449186963	10497.07	288.824374953
5.74	22.800429877	9981.445	278.060015671	9533.936	143.238130016	10462.65	170.923172347
5.75	20.2777250281	9995.361	334.361473221	9495.85	154.804385311	10452.39	130.226763315
5.76	178.070993999	10029.79	654.411951951	9451.172	1056.84521807	10469.97	1879.58375033
5.77	20.8763980091	9994.629	235.650987585	9549.316	141.483083287	10532.23	159.56516599
5.78	20.3344017019	10049.56	75.4753402074	9497.314	188.034565256	10489.01	139.676036475
5.79	19.7156398615	9999.756	475.221482051	9499.512	220.686550624	10499.27	241.909296369
5.8	364.881835161	10046.63	2500.67960468	9479.736	4252.3854349	10458.98	2753.17699839
5.81	19.3258084966	9998.291	760.4386414	9547.852	279.025329932	10548.34	187.248841198
5.82	16.9965916031	9994.629	510.267832754	9547.852	126.419413194	10548.34	201.661108058
5.83	17.0603621428	9996.826	138.152607679	9479.736	119.065667362	10528.56	174.534630939
5.84	16.7538082881	9999.023	472.742932976	9499.512	258.091679401	10499.27	412.276731688
5.85	16.9587253752	9996.094	486.062563912	9533.203	131.669888815	10496.34	141.834014991
5.86	20.7562962963	9998.291	604.306242595	9450.439	212.281749787	10466.31	144.335629031
5.87	28.8558971671	9994.629	784.502299366	9494.385	454.11050115	10549.07	296.654994728
5.88	30.8827089922	9996.826	1262.13647672	9496.582	460.178521918	10497.07	320.737167734
5.89	37.8184400931	9999.756	2312.52858236	9498.779	676.421648238	10500.0	1253.15358438
5.9	48.5595974547	9996.094	3165.03711779	9495.85	1255.78670087	10495.61	1362.64350706
5.91	62.821222711	9998.291	5459.61762227	9498.047	2323.51363472	10497.8	1981.39666348
5.92	77.9906512302	9994.629	19535.8509118	9495.117	6616.01494273	10494.14	5669.41534652
5.93	82.7521122229	9996.826	23775.5034598	9496.582	6471.79157367	10496.34	4357.52002034
5.94	89.3383997216	9999.023	9765.68991563	9499.512	4853.17096005	10499.27	5480.28870698
5.95	101.730441562	9996.094	16489.1596986	9495.85	8512.25604194	10495.61	8659.64524072
5.96	100.506521528	9998.291	11514.2608939	9498.779	2976.64625011	10497.8	7146.89242271
5.97	103.100161855	9994.629	22308.4571761	9494.385	6205.12169237	10494.87	9693.81625422
5.98	105.513726876	9996.826	15180.9018727	9497.314	3819.10931753	10497.07	7036.36675149
5.99	103.530104803	9999.023	10087.4426568	9499.512	4483.86437332	10499.27	3179.01809231
6.0	278.913671875	9996.094	9291.7531352	9495.117	2830.11985204	10494.87	5699.69107506
6.01	109.242461564	9998.291	8897.65659014	9498.047	2377.82183517	10497.8	3675.73250187
6.02	114.114749361	9994.629	8048.99313387	9494.385	2083.1752042	10494.87	1561.58683122
6.03	119.790991017	9996.826	8412.66745865	9496.582	3283.62416099	10497.8	2724.47586898
6.04	103.085440874	9999.756	2641.52520298	9500.244	1217.94289796	10500.0	2784.83113665
6.05	90.4909520741	9996.094	4484.52899966	9495.85	2053.71992726	10495.61	2554.37759137
6.06	85.3831529816	9998.291	3620.68853071	9498.047	1719.4595792	10498.54	2657.55698306
6.07	86.0204310105	9994.629	2522.02261613	9495.117	1027.69240098	10494.14	1459.4971208
6.08	489.933137995	9981.445	2965.22426688	9472.412	6368.07047603	10497.8	3519.39654998
6.09	84.2393033217	10011.47	642.092759625	9482.666	404.916562433	10515.38	1043.91101031
