0.000000e+00	0.000000e+00	0.000000e+00
1.464844e+00	-1.842052e-02	-5.678409e-03
2.929688e+00	-2.930900e-02	6.322845e-03
4.394531e+00	-1.304461e-02	-1.404651e-03
5.859375e+00	-6.116036e-02	-2.051079e-03
7.324219e+00	-1.884283e-02	-1.673496e-02
8.789062e+00	-3.663103e-02	-2.631942e-03
1.025391e+01	-2.582027e-02	-3.249203e-03
1.171875e+01	-2.116051e-02	-5.823514e-03
1.318359e+01	-2.424838e-02	-1.686343e-03
1.464844e+01	-1.732076e-02	1.458475e-03
1.611328e+01	-6.821741e-03	-3.673866e-02
1.757812e+01	-4.592429e-02	6.387917e-02
1.904297e+01	-4.024439e-02	1.746695e-02
2.050781e+01	-1.689747e-02	2.424232e-02
2.197266e+01	-2.793955e-02	7.087042e-03
2.343750e+01	-3.027862e-02	-1.239946e-02
2.490234e+01	-2.323184e-02	7.494199e-03
2.636719e+01	-2.680906e-02	-4.593199e-03
2.783203e+01	-3.085025e-02	-7.391887e-03
2.929688e+01	-4.110221e-02	-7.989260e-04
3.076172e+01	-3.127327e-02	-2.369375e-02
3.222656e+01	-3.967325e-02	-2.646552e-02
3.369141e+01	-3.323887e-02	-1.827338e-02
3.515625e+01	-3.357068e-02	-3.390912e-02
3.662109e+01	-5.306581e-02	-3.733311e-02
3.808594e+01	-6.824513e-02	-3.878857e-02
3.955078e+01	-6.150923e-02	-4.297516e-02
4.101562e+01	-9.273369e-02	-6.785664e-02
4.248047e+01	-1.125741e-01	-9.406918e-02
4.394531e+01	-1.234258e-01	-1.083535e-01
4.541016e+01	-2.032026e-01	-1.525586e-01
4.687500e+01	-2.692841e-01	-2.130080e-01
4.833984e+01	-5.187981e-01	-4.124378e-01
4.980469e+01	-4.589610e+00	-3.717275e+00
5.126953e+01	6.402595e-01	5.679436e-01
5.273438e+01	3.144564e-01	2.562181e-01
5.419922e+01	1.780550e-01	1.745156e-01
5.566406e+01	1.292665e-01	1.255907e-01
5.712891e+01	1.085253e-01	1.192389e-01
5.859375e+01	9.961241e-02	8.840387e-02
6.005859e+01	8.310756e-02	9.487901e-02
6.152344e+01	7.273839e-02	1.137463e-01
6.298828e+01	6.062569e-02	5.424302e-02
6.445312e+01	5.076179e-02	7.010364e-02
6.591797e+01	5.095283e-02	6.976627e-02
6.738281e+01	3.827757e-02	5.736861e-02
6.884766e+01	3.448893e-02	6.269340e-02
7.031250e+01	1.999214e-02	7.778659e-02
7.177734e+01	3.875299e-02	7.076349e-02
7.324219e+01	2.701230e-02	3.849713e-02
7.470703e+01	2.724923e-02	8.460028e-02
7.617188e+01	3.391130e-02	6.097981e-02
7.763672e+01	3.079757e-02	5.324866e-02
7.910156e+01	3.384660e-02	5.873787e-02
8.056641e+01	2.475072e-02	4.184400e-02
8.203125e+01	3.363471e-02	4.615466e-02
8.349609e+01	4.004286e-02	5.574240e-02
8.496094e+01	3.124681e-02	6.609414e-02
8.642578e+01	3.228497e-02	6.675169e-02
8.789062e+01	4.369508e-02	5.922506e-02
8.935547e+01	3.756316e-02	5.410503e-02
9.082031e+01	1.856821e-02	6.537565e-02
9.228516e+01	2.313372e-02	6.206485e-02
9.375000e+01	1.800289e-02	5.537332e-02
9.521484e+01	3.355971e-03	5.452349e-02
9.667969e+01	3.088985e-02	6.258746e-02
9.814453e+01	4.979821e-02	7.334782e-02
9.960938e+01	1.471238e-01	3.002091e-02
1.010742e+02	7.026261e-03	9.259737e-03
1.025391e+02	1.306138e-02	3.630847e-02
1.040039e+02	1.107818e-02	3.961216e-02
1.054688e+02	3.564775e-02	4.921361e-02
1.069336e+02	5.870831e-03	4.408096e-02
1.083984e+02	2.383757e-02	4.564945e-02
1.098633e+02	6.861398e-03	4.905797e-02
1.113281e+02	-6.575028e-04	5.938164e-02
1.127930e+02	-2.534637e-03	5.136691e-02
1.142578e+02	-3.057568e-02	7.185661e-02
1.157227e+02	-6.034740e-02	8.306838e-02
1.171875e+02	-3.190436e-01	2.090874e-01
1.186523e+02	2.116574e-01	-5.052314e-03
1.201172e+02	1.007328e-01	4.255148e-02
1.215820e+02	5.861949e-02	7.690673e-02
1.230469e+02	6.020769e-02	6.209856e-02
1.245117e+02	3.433976e-02	6.715238e-02
1.259766e+02	4.104130e-02	8.034607e-02
1.274414e+02	2.994518e-02	8.607623e-02
1.289062e+02	4.655967e-02	9.524454e-02
1.303711e+02	3.820235e-02	1.320133e-01
1.318359e+02	4.889950e-02	9.749129e-02
1.333008e+02	5.124606e-02	1.306366e-01
1.347656e+02	5.775030e-02	1.255697e-01
1.362305e+02	5.343013e-02	1.691029e-01
1.376953e+02	5.684365e-02	1.780626e-01
