0.000000e+00	0.000000e+00	0.000000e+00
1.464844e+00	-2.228347e-02	-1.632859e-02
2.929688e+00	6.844980e-03	3.114930e-02
4.394531e+00	2.522309e-02	4.244660e-03
5.859375e+00	7.567148e-03	7.594465e-03
7.324219e+00	2.063211e-02	4.631311e-03
8.789062e+00	2.534155e-02	1.317581e-02
1.025391e+01	9.398242e-03	3.260092e-03
1.171875e+01	1.464276e-02	-1.418599e-03
1.318359e+01	1.576734e-02	1.251569e-02
1.464844e+01	5.941742e-03	-2.264038e-02
1.611328e+01	8.290730e-03	2.310208e-04
1.757812e+01	6.132325e-02	1.106629e-02
1.904297e+01	5.623674e-02	6.495426e-03
2.050781e+01	4.011814e-02	2.174531e-02
2.197266e+01	6.889723e-02	1.262789e-02
2.343750e+01	5.096018e-02	5.616152e-02
2.490234e+01	5.968862e-02	7.387469e-03
2.636719e+01	6.496282e-02	2.517935e-02
2.783203e+01	1.811538e-02	1.083969e-02
2.929688e+01	3.497113e-02	4.031767e-02
3.076172e+01	-1.101749e-01	1.464447e-01
3.222656e+01	9.532816e-02	-3.339634e-03
3.369141e+01	3.439766e-02	5.761616e-02
3.515625e+01	9.166294e-02	2.413590e-02
3.662109e+01	8.037119e-02	6.659420e-02
3.808594e+01	9.224553e-02	1.753315e-02
3.955078e+01	9.027291e-02	5.285347e-02
4.101562e+01	1.005316e-01	1.785183e-02
4.248047e+01	9.900983e-02	4.760305e-02
4.394531e+01	1.049159e-01	9.846202e-02
4.541016e+01	1.845472e-01	1.044983e-01
4.687500e+01	2.406938e-01	2.381461e-01
4.833984e+01	4.838712e-01	3.562469e-01
4.980469e+01	4.542955e+00	3.412455e+00
5.126953e+01	-7.038954e-01	-5.153733e-01
5.273438e+01	-2.596112e-01	-2.285809e-01
5.419922e+01	-1.925292e-01	-1.622617e-01
5.566406e+01	-1.687023e-01	-1.315752e-01
5.712891e+01	-1.898240e-01	-7.500587e-02
5.859375e+01	-1.244450e-01	-1.053083e-01
6.005859e+01	-1.358505e-01	-4.048755e-03
6.152344e+01	-7.241839e-02	-8.828561e-03
6.298828e+01	-2.831294e-02	7.323636e-03
6.445312e+01	-5.623899e-02	-5.991519e-02
6.591797e+01	-2.035823e-02	-7.430688e-02
6.738281e+01	-3.882566e-02	-7.321502e-02
6.884766e+01	-2.950252e-02	-8.451689e-02
7.031250e+01	-4.018432e-02	-2.676589e-02
7.177734e+01	-6.595851e-02	-3.300160e-02
7.324219e+01	-3.039039e-02	-6.282374e-03
7.470703e+01	-2.107277e-02	-1.372830e-02
7.617188e+01	1.798965e-02	3.733708e-02
7.763672e+01	-4.230014e-02	-5.582282e-02
7.910156e+01	2.170345e-02	-3.575244e-02
8.056641e+01	-4.398026e-02	-1.059890e-01
8.203125e+01	-2.883275e-02	-7.113573e-02
8.349609e+01	-2.955346e-02	-1.860291e-02
8.496094e+01	-9.678015e-02	-4.028827e-02
8.642578e+01	-7.576380e-02	-6.850875e-03
8.789062e+01	-3.197841e-02	-1.960747e-03
8.935547e+01	2.419110e-02	-3.746605e-02
9.082031e+01	-6.557573e-02	1.330660e-02
9.228516e+01	2.219020e-02	-1.867886e-02
9.375000e+01	-1.746532e-02	1.700626e-03
9.521484e+01	4.451930e-02	-3.178301e-02
9.667969e+01	-2.115746e-02	-6.925704e-02
9.814453e+01	3.588018e-02	-9.454067e-02
9.960938e+01	1.728971e-01	-1.379299e-01
1.010742e+02	-1.154146e-01	4.816680e-02
1.025391e+02	-2.771527e-02	4.087490e-02
1.040039e+02	-6.794319e-02	-2.565042e-03
1.054688e+02	-1.604703e-02	-2.902772e-02
1.069336e+02	1.835358e-02	9.897018e-03
1.083984e+02	-3.436140e-02	-4.993570e-02
1.098633e+02	-9.190720e-03	-1.779387e-02
1.113281e+02	-7.143717e-02	-5.488402e-02
1.127930e+02	-3.094094e-02	-2.182847e-02
1.142578e+02	-7.326482e-02	-3.183309e-02
1.157227e+02	-6.274185e-02	-1.576412e-02
1.171875e+02	-6.197118e-02	-2.177553e-02
1.186523e+02	2.315137e-02	-2.563944e-02
1.201172e+02	-2.491817e-02	-1.551035e-02
1.215820e+02	-1.073422e-02	-2.011348e-02
1.230469e+02	-4.772213e-02	-2.552214e-02
1.245117e+02	-4.203428e-02	-5.176923e-02
1.259766e+02	-6.827094e-02	-3.405706e-02
1.274414e+02	-9.869780e-02	-1.097601e-02
1.289062e+02	-3.004622e-03	4.367997e-02
1.303711e+02	-6.351087e-02	-3.251726e-03
1.318359e+02	-4.637579e-02	-3.331027e-02
1.333008e+02	-4.541722e-02	-4.615796e-02
1.347656e+02	-1.630955e-02	-1.117347e-02
1.362305e+02	-3.452395e-02	-7.380467e-02
1.376953e+02	-6.027457e-03	-8.145020e-02
1.391602e+02	-1.735559e-02	-1.482972e-02
1.406250e+02	-7.484055e-02	-4.378838e-02
1.420898e+02	-1.220153e-01	-5.272382e-02
1.435547e+02	-1.285646e-01	-3.739564e-02
1.450195e+02	-7.091151e-02	-6.177929e-02
1.464844e+02	-1.099322e-01	-3.473395e-02
1.479492e+02	-2.667347e-01	-4.771060e-02
1.494141e+02	-9.528858e-01	-1.009753e-01
1.508789e+02	5.599062e-01	3.245713e-03
1.523438e+02	2.598940e-01	1.699357e-02
1.538086e+02	1.803849e-01	1.525845e-02
1.552734e+02	1.129157e-01	-7.068761e-03
1.567383e+02	2.777195e-02	4.705834e-02
1.582031e+02	7.697010e-02	7.577485e-03
1.596680e+02	3.644784e-02	9.779429e-03
1.611328e+02	4.632279e-02	3.888776e-02
1.625977e+02	4.457281e-02	2.325311e-02
1.640625e+02	1.548071e-02	3.512063e-02
1.655273e+02	3.933324e-02	2.906129e-02
1.669922e+02	5.176179e-02	-9.832991e-04
1.684570e+02	3.659655e-02	-3.004293e-02
1.699219e+02	4.560894e-02	-4.463549e-02
1.713867e+02	8.601567e-03	-1.600936e-03
1.728516e+02	4.864978e-02	4.075700e-02
1.743164e+02	8.458258e-03	-1.128394e-02
1.757812e+02	2.758105e-03	5.208676e-02
1.772461e+02	6.204185e-02	8.930362e-03
1.787109e+02	3.200932e-02	-1.748323e-02
1.801758e+02	-2.476317e-02	2.219650e-02
1.816406e+02	7.098683e-04	-2.934114e-02
1.831055e+02	5.607576e-03	1.446622e-02
1.845703e+02	8.119287e-02	-9.556443e-04
1.860352e+02	-1.789141e-02	3.600208e-03
1.875000e+02	2.197689e-02	3.148370e-02
1.889648e+02	-3.507246e-02	4.050492e-02
1.904297e+02	-6.649269e-03	1.897200e-04
1.918945e+02	1.473999e-02	-7.535341e-02
1.933594e+02	1.166724e-02	1.354166e-02
1.948242e+02	5.342929e-02	6.298992e-02
1.962891e+02	8.181612e-02	1.846774e-02
1.977539e+02	1.255654e-01	5.723679e-02
1.992188e+02	3.631294e-01	2.567439e-01
2.006836e+02	-3.369143e-01	-2.595235e-01
2.021484e+02	-1.309967e-01	-9.440972e-02
2.036133e+02	5.882394e-03	-9.520980e-02
2.050781e+02	-2.772674e-02	-3.218042e-03
2.065430e+02	-7.093752e-02	-1.214245e-01
2.080078e+02	-6.423914e-02	-5.615160e-02
2.094727e+02	4.318802e-02	-4.473867e-02
2.109375e+02	-7.716321e-03	-2.770942e-02
2.124023e+02	-3.007977e-02	-5.071932e-02
2.138672e+02	-4.882930e-02	-6.442981e-02
2.153320e+02	-6.277913e-02	-1.955762e-02
2.167969e+02	1.742473e-02	-8.919195e-02
2.182617e+02	-3.289445e-02	-1.004083e-02
2.197266e+02	-5.468022e-03	-1.244587e-02
2.211914e+02	-2.691275e-02	-8.569635e-04
2.226562e+02	-1.862032e-02	-3.268063e-02
2.241211e+02	4.787005e-02	-2.238466e-02
2.255859e+02	1.858294e-03	-3.153852e-02
2.270508e+02	2.036632e-02	-1.083721e-01
2.285156e+02	3.091495e-02	-1.836187e-02
2.299805e+02	1.206511e-02	-9.496291e-02
2.314453e+02	-1.484157e-02	-1.098958e-01
2.329102e+02	7.400657e-03	-6.460797e-02
2.343750e+02	-9.445283e-03	-8.250862e-02
2.358398e+02	-1.997868e-03	-3.047503e-02
2.373047e+02	-8.130021e-02	-6.614828e-02
2.387695e+02	-2.979379e-02	-3.897637e-02
2.402344e+02	-5.381340e-02	-1.292553e-01
2.416992e+02	1.336817e-02	-3.426859e-02
2.431641e+02	-1.680950e-02	-1.201830e-01
2.446289e+02	-2.519984e-02	-1.491542e-01
2.460938e+02	5.781971e-02	-1.659106e-01
2.475586e+02	-6.677456e-02	-2.642388e-01
2.490234e+02	-9.842566e-02	-6.882741e-01
2.504883e+02	1.796504e-01	1.091237e+00
2.519531e+02	4.538863e-02	2.561685e-01
2.534180e+02	1.323301e-03	1.786042e-01
2.548828e+02	-1.227570e-02	1.549258e-01
2.563477e+02	1.420998e-02	5.275493e-02
2.578125e+02	1.332929e-02	1.970630e-02
2.592773e+02	-4.419175e-03	5.123844e-02
2.607422e+02	7.041737e-02	3.128141e-02
2.622070e+02	-6.592349e-02	2.649905e-02
2.636719e+02	-3.916897e-02	7.331378e-02
2.651367e+02	-5.748501e-03	2.134269e-02
2.666016e+02	-1.021005e-01	2.214754e-02
2.680664e+02	2.147540e-03	9.371659e-02
2.695312e+02	3.502397e-02	5.798695e-02
2.709961e+02	-7.631584e-03	-2.046035e-02
2.724609e+02	5.307707e-02	-2.060440e-03
2.739258e+02	1.877019e-02	4.688531e-03
2.753906e+02	-2.868568e-03	-3.320813e-02
2.768555e+02	-1.578010e-02	5.583856e-02
2.783203e+02	-4.419869e-02	-2.037638e-02
2.797852e+02	-1.517025e-02	8.277877e-03
2.812500e+02	3.221491e-02	8.499727e-03
2.827148e+02	3.505569e-02	-1.314445e-02
2.841797e+02	-6.015818e-03	9.444314e-03
2.856445e+02	1.147075e-02	-7.833897e-03
2.871094e+02	-2.205192e-02	3.448527e-02
2.885742e+02	6.407626e-02	-2.043680e-02
2.900391e+02	3.918325e-02	1.244596e-02
2.915039e+02	4.249576e-02	2.027542e-02
2.929688e+02	-4.932567e-02	2.839926e-02
2.944336e+02	-2.974499e-02	-5.318691e-04
2.958984e+02	-3.086956e-02	-9.361357e-03
2.973633e+02	7.721535e-03	5.070310e-03
2.988281e+02	3.281276e-02	1.082740e-01
3.002930e+02	-1.473676e-01	-1.467069e-01
3.017578e+02	-1.467506e-02	-3.504217e-02
3.032227e+02	-1.339676e-02	-4.791043e-02
3.046875e+02	1.230866e-02	-1.762623e-03
3.061523e+02	-1.854479e-02	1.002882e-02
3.076172e+02	1.892112e-02	-1.598463e-02
3.090820e+02	6.906386e-03	-8.672738e-03
3.105469e+02	-3.141372e-02	-2.852237e-02
3.120117e+02	-3.055259e-02	9.868998e-03
3.134766e+02	-1.385786e-02	-3.689809e-02
3.149414e+02	-2.383788e-02	3.163410e-02
3.164062e+02	-4.470977e-02	5.385152e-03
3.178711e+02	-4.485466e-02	-7.133027e-02
3.193359e+02	-1.580059e-02	-2.097413e-02
3.208008e+02	-3.126077e-02	-3.276841e-02
3.222656e+02	-3.267566e-02	-8.924350e-02
3.237305e+02	2.244069e-02	1.180329e-02
3.251953e+02	-1.054814e-01	1.189562e-02
3.266602e+02	-6.770146e-03	-1.268695e-02
3.281250e+02	-2.840122e-02	-6.612701e-02
3.295898e+02	-3.207404e-02	-7.841981e-02
3.310547e+02	2.627486e-02	-7.489882e-02
3.325195e+02	2.985151e-03	-2.100801e-02
3.339844e+02	-3.729652e-02	-5.735452e-02
3.354492e+02	3.279432e-02	-6.280559e-02
3.369141e+02	-2.261080e-02	3.604063e-02
3.383789e+02	-6.246272e-02	-9.828971e-02
3.398438e+02	-7.054738e-03	-8.000884e-02
3.413086e+02	5.181510e-03	-6.789258e-02
3.427734e+02	-4.217046e-02	-5.325239e-02
3.442383e+02	-1.571234e-02	-1.127433e-01
3.457031e+02	-7.341204e-02	-1.127973e-01
3.471680e+02	-7.428100e-02	-1.335479e-01
3.486328e+02	-1.276452e-01	-3.563979e-01
3.500977e+02	1.078683e+00	2.518603e+00
3.515625e+02	1.070112e-01	2.940389e-01
3.530273e+02	-1.084788e-02	1.572605e-01
3.544922e+02	8.062731e-02	4.972374e-02
3.559570e+02	-4.399530e-02	9.289581e-02
3.574219e+02	1.006965e-01	3.947347e-02
3.588867e+02	-6.448149e-03	-5.249003e-03
3.603516e+02	7.746452e-02	7.325898e-02
3.618164e+02	-2.241352e-02	3.549606e-02
3.632812e+02	1.285062e-02	5.415029e-02
3.647461e+02	1.560363e-03	1.896736e-02
3.662109e+02	1.018518e-02	-1.238885e-02
3.676758e+02	7.879140e-02	-1.565711e-02
3.691406e+02	-4.059705e-02	5.965886e-03
3.706055e+02	-2.436886e-02	2.385690e-02
3.720703e+02	-1.404730e-02	2.322578e-02
3.735352e+02	5.395042e-02	5.447968e-02
3.750000e+02	-7.087154e-02	-1.870147e-02
3.764648e+02	2.779410e-02	-5.448142e-02
3.779297e+02	-1.548633e-02	-4.581355e-03
3.793945e+02	4.214311e-02	1.335883e-02
3.808594e+02	4.080533e-03	3.298220e-02
3.823242e+02	2.597239e-07	5.392617e-02
3.837891e+02	6.069270e-02	2.222308e-02
3.852539e+02	3.217059e-02	-2.184360e-02
3.867188e+02	1.642274e-03	2.705554e-02
3.881836e+02	-1.872575e-02	8.727093e-02
3.896484e+02	-4.060610e-02	-5.442903e-02
3.911133e+02	-9.959161e-03	-1.193729e-02
3.925781e+02	3.540369e-02	-2.136532e-02
3.940430e+02	4.516768e-02	7.097905e-03
3.955078e+02	4.512921e-02	1.950259e-02
3.969727e+02	-3.536823e-02	-2.688712e-02
3.984375e+02	-4.382943e-02	-2.593099e-02
3.999023e+02	-1.799867e-01	-5.259588e-02
4.013672e+02	6.500926e-03	6.399882e-02
4.028320e+02	2.610806e-02	-1.043586e-01
4.042969e+02	-9.075090e-02	-1.283977e-02
4.057617e+02	-8.161763e-02	-3.346340e-02
4.072266e+02	-2.538973e-02	2.207646e-03
4.086914e+02	4.135367e-04	9.812933e-02
4.101562e+02	-3.674666e-02	-4.526275e-02
4.116211e+02	1.729808e-02	4.919238e-02
4.130859e+02	-8.114936e-02	-3.902364e-02
4.145508e+02	4.808084e-02	4.751870e-02
4.160156e+02	2.550318e-02	4.405007e-02
4.174805e+02	-4.200621e-04	1.129513e-02
4.189453e+02	-4.542239e-02	1.884792e-02
4.204102e+02	-5.351451e-03	-1.525583e-02
4.218750e+02	-3.799964e-02	-4.025699e-02
4.233398e+02	-1.622099e-03	-1.173069e-02
4.248047e+02	9.127999e-03	-3.258133e-02
4.262695e+02	-5.831780e-02	1.309221e-01
4.277344e+02	-3.342837e-02	-4.623700e-02
4.291992e+02	-3.289208e-02	3.053646e-02
4.306641e+02	-1.866519e-02	1.658742e-02
4.321289e+02	6.984813e-02	-2.744998e-02
4.335938e+02	-6.489631e-02	-1.581392e-03
4.350586e+02	-6.068254e-02	-3.531873e-02
4.365234e+02	-1.182892e-02	-5.202206e-02
4.379883e+02	-1.104540e-03	-6.481120e-02
4.394531e+02	-7.718919e-02	-2.612693e-02
4.409180e+02	-4.134704e-02	2.993281e-03
4.423828e+02	-7.344576e-02	-8.966860e-03
4.438477e+02	-8.018478e-02	1.863511e-02
4.453125e+02	-1.046727e-01	-3.784008e-02
4.467773e+02	-8.898837e-02	1.066643e-02
4.482422e+02	-2.790915e-01	1.064985e-01
4.497070e+02	-2.054692e+00	5.365107e-01
4.511719e+02	3.340202e-01	-1.900545e-01
4.526367e+02	1.623263e-01	2.150315e-02
4.541016e+02	1.302736e-01	-1.745098e-02
4.555664e+02	5.001042e-02	-1.163401e-01
4.570312e+02	4.704442e-02	4.684973e-02
4.584961e+02	5.743111e-02	2.901582e-03
4.599609e+02	4.294954e-02	-6.608839e-03
4.614258e+02	-6.279943e-03	-7.621767e-02
4.628906e+02	-1.629189e-02	-6.690428e-02
4.643555e+02	7.735303e-03	-4.871362e-02
4.658203e+02	8.269856e-02	-5.904960e-02
4.672852e+02	6.213620e-02	-6.228752e-02
4.687500e+02	3.961307e-02	4.916606e-04
4.702148e+02	-1.281289e-02	-2.857080e-02
4.716797e+02	5.445671e-02	-2.156874e-03
4.731445e+02	5.711576e-02	-1.521513e-02
4.746094e+02	5.596849e-02	8.649295e-03
4.760742e+02	5.146033e-02	-3.559141e-02
4.775391e+02	4.058657e-02	-4.925571e-02
4.790039e+02	1.006297e-02	-2.383306e-02
4.804688e+02	1.586850e-02	2.246146e-02
4.819336e+02	2.634457e-02	-3.886678e-03
4.833984e+02	4.885065e-02	-3.661805e-02
4.848633e+02	-6.044857e-02	-8.589715e-02
4.863281e+02	-5.706044e-02	3.250632e-03
4.877930e+02	-3.239784e-02	-7.491757e-02
4.892578e+02	2.944402e-03	-9.650616e-03
4.907227e+02	7.331968e-02	-7.766506e-02
4.921875e+02	-1.592320e-02	-5.337218e-02
4.936523e+02	7.985235e-02	-4.631954e-02
4.951172e+02	4.985154e-02	-1.083343e-01
4.965820e+02	-2.075342e-02	-6.211365e-02
4.980469e+02	-8.054910e-02	-6.655640e-02
4.995117e+02	-1.694852e-01	-3.205189e-01
5.009766e+02	1.042551e-01	4.803528e-02
5.024414e+02	3.937889e-02	1.302084e-02
5.039062e+02	-3.410846e-03	-1.241184e-02
5.053711e+02	7.383073e-03	-3.156257e-02
5.068359e+02	1.053344e-01	-2.934946e-02
5.083008e+02	3.961917e-02	-1.122651e-01
5.097656e+02	3.475202e-02	1.941813e-02
5.112305e+02	-2.460962e-03	1.729032e-02
5.126953e+02	2.524131e-02	7.443922e-02
5.141602e+02	-4.993830e-02	-2.621041e-02
5.156250e+02	1.839216e-02	-5.124339e-02
5.170898e+02	6.777931e-02	3.201562e-02
5.185547e+02	-3.778874e-02	-6.861032e-02
5.200195e+02	-4.516045e-02	-5.070357e-02
5.214844e+02	5.362913e-03	-2.035292e-02
5.229492e+02	-6.513599e-02	-1.148377e-01
5.244141e+02	1.317793e-01	-3.936838e-02
5.258789e+02	1.169707e-01	-1.197094e-02
5.273438e+02	5.468561e-02	-7.038383e-02
5.288086e+02	9.429748e-02	-4.922766e-02
5.302734e+02	-2.550013e-02	-5.598049e-02
5.317383e+02	-1.747066e-02	-3.440788e-02
5.332031e+02	-6.634494e-02	-1.080022e-01
5.346680e+02	-1.698537e-02	-1.064265e-01
5.361328e+02	-6.833927e-02	-8.109298e-02
5.375977e+02	3.501559e-02	-1.654978e-01
5.390625e+02	3.855135e-02	-1.027068e-01
5.405273e+02	1.413506e-02	-2.186841e-01
5.419922e+02	-6.829816e-04	-2.377184e-01
5.434570e+02	7.412804e-02	-2.247351e-01
5.449219e+02	9.905160e-02	-2.976119e-01
5.463867e+02	1.270262e-02	-4.339464e-01
5.478516e+02	2.021813e-01	-7.995500e-01
